"Site","WS","gseason","WD","n"
"Hudson Bay Mountain","(6,9]","Summer","210",254
"Hudson Bay Mountain","(6,9]","Summer","240",141
"Hudson Bay Mountain","(6,9]","Summer","270",88
"Hudson Bay Mountain","(6,9]","Summer","300",85
"Hudson Bay Mountain","(6,9]","Summer","330",115
"Hudson Bay Mountain","(6,9]","Winter","0",137
"Hudson Bay Mountain","(6,9]","Winter","30",158
"Hudson Bay Mountain","(6,9]","Winter","60",187
"Hudson Bay Mountain","(6,9]","Winter","90",248
"Hudson Bay Mountain","(6,9]","Winter","120",226
"Hudson Bay Mountain","(6,9]","Winter","150",195
"Hudson Bay Mountain","(6,9]","Winter","180",220
"Hudson Bay Mountain","(6,9]","Winter","210",362
"Hudson Bay Mountain","(6,9]","Winter","240",279
"Hudson Bay Mountain","(6,9]","Winter","270",164
"Hudson Bay Mountain","(6,9]","Winter","300",87
"Hudson Bay Mountain","(6,9]","Winter","330",69
"Hudson Bay Mountain","(3,6]","Summer","0",134
"Hudson Bay Mountain","(3,6]","Summer","30",171
"Hudson Bay Mountain","(3,6]","Summer","60",158
"Hudson Bay Mountain","(3,6]","Summer","90",139
"Hudson Bay Mountain","(3,6]","Summer","120",147
"Hudson Bay Mountain","(3,6]","Summer","150",111
"Hudson Bay Mountain","(3,6]","Summer","180",139
"Hudson Bay Mountain","(3,6]","Summer","210",161
"Hudson Bay Mountain","(3,6]","Summer","240",128
"Hudson Bay Mountain","(3,6]","Summer","270",87
"Hudson Bay Mountain","(3,6]","Summer","300",74
"Hudson Bay Mountain","(3,6]","Summer","330",87
"Hudson Bay Mountain","(3,6]","Winter","0",114
"Hudson Bay Mountain","(3,6]","Winter","30",150
"Hudson Bay Mountain","(3,6]","Winter","60",205
"Hudson Bay Mountain","(3,6]","Winter","90",183
"Hudson Bay Mountain","(3,6]","Winter","120",183
"Hudson Bay Mountain","(3,6]","Winter","150",145
"Hudson Bay Mountain","(3,6]","Winter","180",148
"Hudson Bay Mountain","(3,6]","Winter","210",201
"Hudson Bay Mountain","(3,6]","Winter","240",197
"Hudson Bay Mountain","(3,6]","Winter","270",128
"Hudson Bay Mountain","(3,6]","Winter","300",94
"Hudson Bay Mountain","(3,6]","Winter","330",100
"Hudson Bay Mountain","(-Inf,3]","Summer","0",62
"Hudson Bay Mountain","(-Inf,3]","Summer","30",58
"Hudson Bay Mountain","(-Inf,3]","Summer","60",69
"Hudson Bay Mountain","(-Inf,3]","Summer","90",65
"Hudson Bay Mountain","(-Inf,3]","Summer","120",74
"Hudson Bay Mountain","(-Inf,3]","Summer","150",79
"Hudson Bay Mountain","(-Inf,3]","Summer","180",83
"Hudson Bay Mountain","(-Inf,3]","Summer","210",88
"Hudson Bay Mountain","(-Inf,3]","Summer","240",77
"Hudson Bay Mountain","(-Inf,3]","Summer","270",57
"Hudson Bay Mountain","(-Inf,3]","Summer","300",59
"Hudson Bay Mountain","(-Inf,3]","Summer","330",57
"Hudson Bay Mountain","(-Inf,3]","Winter","0",106
"Hudson Bay Mountain","(-Inf,3]","Winter","30",141
"Hudson Bay Mountain","(-Inf,3]","Winter","60",181
"Hudson Bay Mountain","(-Inf,3]","Winter","90",162
"Hudson Bay Mountain","(-Inf,3]","Winter","120",214
"Hudson Bay Mountain","(-Inf,3]","Winter","150",241
"Hudson Bay Mountain","(-Inf,3]","Winter","180",442
"Hudson Bay Mountain","(-Inf,3]","Winter","210",318
"Hudson Bay Mountain","(-Inf,3]","Winter","240",180
"Hudson Bay Mountain","(-Inf,3]","Winter","270",219
"Hudson Bay Mountain","(-Inf,3]","Winter","300",120
"Hudson Bay Mountain","(-Inf,3]","Winter","330",103
"Kluskus","(9, Inf]","Summer","0",67
"Kluskus","(9, Inf]","Summer","30",63
"Kluskus","(9, Inf]","Summer","60",10
"Kluskus","(9, Inf]","Summer","90",3
"Kluskus","(9, Inf]","Summer","120",9
"Kluskus","(9, Inf]","Summer","150",29
"Kluskus","(9, Inf]","Summer","180",10
"Kluskus","(9, Inf]","Summer","210",116
"Kluskus","(9, Inf]","Summer","240",239
"Kluskus","(9, Inf]","Summer","270",22
"Kluskus","(9, Inf]","Summer","300",2
"Kluskus","(9, Inf]","Summer","330",9
"Kluskus","(9, Inf]","Winter","0",163
"Kluskus","(9, Inf]","Winter","30",93
"Kluskus","(9, Inf]","Winter","60",7
"Kluskus","(9, Inf]","Winter","120",7
"Kluskus","(9, Inf]","Winter","150",137
"Kluskus","(9, Inf]","Winter","180",110
"Kluskus","(9, Inf]","Winter","210",930
"Kluskus","(9, Inf]","Winter","240",1032
"Kluskus","(9, Inf]","Winter","270",83
"Kluskus","(9, Inf]","Winter","300",15
"Kluskus","(9, Inf]","Winter","330",7
"Kluskus","(6,9]","Summer","0",444
"Kluskus","(6,9]","Summer","30",182
"Kluskus","(6,9]","Summer","60",71
"Kluskus","(6,9]","Summer","90",44
"Kluskus","(6,9]","Summer","120",61
"Kluskus","(6,9]","Summer","150",121
"Kluskus","(6,9]","Summer","180",112
"Kluskus","(6,9]","Summer","210",454
"Kluskus","(6,9]","Summer","240",1172
"Kluskus","(6,9]","Summer","270",496
"Kluskus","(6,9]","Summer","300",112
"Kluskus","(6,9]","Summer","330",174
"Kluskus","(6,9]","Winter","0",451
"Kluskus","(6,9]","Winter","30",197
"Kluskus","(6,9]","Winter","60",43
"Kluskus","(6,9]","Winter","90",32
"Kluskus","(6,9]","Winter","120",64
"Kluskus","(6,9]","Winter","150",374
"Kluskus","(6,9]","Winter","180",335
"Kluskus","(6,9]","Winter","210",923
"Kluskus","(6,9]","Winter","240",969
"Kluskus","(6,9]","Winter","270",276
"Kluskus","(6,9]","Winter","300",88
"Kluskus","(6,9]","Winter","330",76
"Kluskus","(3,6]","Summer","0",795
"Kluskus","(3,6]","Summer","30",323
"Kluskus","(3,6]","Summer","60",228
"Kluskus","(3,6]","Summer","90",204
"Kluskus","(3,6]","Summer","120",249
"Kluskus","(3,6]","Summer","150",322
"Kluskus","(3,6]","Summer","180",253
"Kluskus","(3,6]","Summer","210",757
"Kluskus","(3,6]","Summer","240",1646
"Kluskus","(3,6]","Summer","270",1090
"Kluskus","(3,6]","Summer","300",492
"Kluskus","(3,6]","Summer","330",603
"Kluskus","(3,6]","Winter","0",685
"Kluskus","(3,6]","Winter","30",323
"Kluskus","(3,6]","Winter","60",247
"Kluskus","(3,6]","Winter","90",231
"Kluskus","(3,6]","Winter","120",341
"Kluskus","(3,6]","Winter","150",752
"Kluskus","(3,6]","Winter","180",544
"Kluskus","(3,6]","Winter","210",879
"Kluskus","(3,6]","Winter","240",1014
"Kluskus","(3,6]","Winter","270",550
"Kluskus","(3,6]","Winter","300",207
"Kluskus","(3,6]","Winter","330",242
"Kluskus","(-Inf,3]","Summer","0",2515
"Kluskus","(-Inf,3]","Summer","30",1435
"Kluskus","(-Inf,3]","Summer","60",909
"Kluskus","(-Inf,3]","Summer","90",882
"Kluskus","(-Inf,3]","Summer","120",976
"Kluskus","(-Inf,3]","Summer","150",1123
"Kluskus","(-Inf,3]","Summer","180",1026
"Kluskus","(-Inf,3]","Summer","210",1785
"Kluskus","(-Inf,3]","Summer","240",2236
"Kluskus","(-Inf,3]","Summer","270",2022
"Kluskus","(-Inf,3]","Summer","300",2074
"Kluskus","(-Inf,3]","Summer","330",2499
"Kluskus","(-Inf,3]","Winter","0",2761
"Kluskus","(-Inf,3]","Winter","30",1731
"Kluskus","(-Inf,3]","Winter","60",1855
"Kluskus","(-Inf,3]","Winter","90",2469
"Kluskus","(-Inf,3]","Winter","120",3514
"Kluskus","(-Inf,3]","Winter","150",3515
"Kluskus","(-Inf,3]","Winter","180",2243
"Kluskus","(-Inf,3]","Winter","210",2548
"Kluskus","(-Inf,3]","Winter","240",2300
"Kluskus","(-Inf,3]","Winter","270",1644
"Kluskus","(-Inf,3]","Winter","300",1736
"Kluskus","(-Inf,3]","Winter","330",2217
"Mackenzie Junction","(9, Inf]","Summer","0",242
"Mackenzie Junction","(9, Inf]","Summer","30",214
"Mackenzie Junction","(9, Inf]","Summer","60",356
"Mackenzie Junction","(9, Inf]","Summer","90",468
"Mackenzie Junction","(9, Inf]","Summer","120",605
"Mackenzie Junction","(9, Inf]","Summer","150",978
"Mackenzie Junction","(9, Inf]","Summer","180",336
"Mackenzie Junction","(9, Inf]","Summer","210",202
"Mackenzie Junction","(9, Inf]","Summer","240",190
"Mackenzie Junction","(9, Inf]","Summer","270",375
"Mackenzie Junction","(9, Inf]","Summer","300",273
"Mackenzie Junction","(9, Inf]","Summer","330",139
"Mackenzie Junction","(9, Inf]","Winter","0",172
"Mackenzie Junction","(9, Inf]","Winter","30",86
"Mackenzie Junction","(9, Inf]","Winter","60",845
"Mackenzie Junction","(9, Inf]","Winter","90",890
"Mackenzie Junction","(9, Inf]","Winter","120",455
"Mackenzie Junction","(9, Inf]","Winter","150",594
"Mackenzie Junction","(9, Inf]","Winter","180",148
"Mackenzie Junction","(9, Inf]","Winter","210",90
"Mackenzie Junction","(9, Inf]","Winter","240",164
"Mackenzie Junction","(9, Inf]","Winter","270",1025
"Mackenzie Junction","(9, Inf]","Winter","300",514
"Mackenzie Junction","(9, Inf]","Winter","330",207
"Mackenzie Junction","(6,9]","Summer","0",225
"Mackenzie Junction","(6,9]","Summer","30",233
"Mackenzie Junction","(6,9]","Summer","60",1158
"Mackenzie Junction","(6,9]","Summer","90",1819
"Mackenzie Junction","(6,9]","Summer","120",1073
"Mackenzie Junction","(6,9]","Summer","150",1236
"Mackenzie Junction","(6,9]","Summer","180",670
"Mackenzie Junction","(6,9]","Summer","210",406
"Mackenzie Junction","(6,9]","Summer","240",510
"Mackenzie Junction","(6,9]","Summer","270",956
"Mackenzie Junction","(6,9]","Summer","300",497
"Mackenzie Junction","(6,9]","Summer","330",196
"Mackenzie Junction","(6,9]","Winter","0",132
"Mackenzie Junction","(6,9]","Winter","30",113
"Mackenzie Junction","(6,9]","Winter","60",1902
"Mackenzie Junction","(6,9]","Winter","90",2710
"Mackenzie Junction","(6,9]","Winter","120",931
"Mackenzie Junction","(6,9]","Winter","150",671
"Mackenzie Junction","(6,9]","Winter","180",251
"Mackenzie Junction","(6,9]","Winter","210",153
"Mackenzie Junction","(6,9]","Winter","240",376
"Mackenzie Junction","(6,9]","Winter","270",1290
"Mackenzie Junction","(6,9]","Winter","300",663
"Mackenzie Junction","(6,9]","Winter","330",233
"Mackenzie Junction","(3,6]","Summer","0",264
"Mackenzie Junction","(3,6]","Summer","30",284
"Mackenzie Junction","(3,6]","Summer","60",1537
"Mackenzie Junction","(3,6]","Summer","90",3625
"Mackenzie Junction","(3,6]","Summer","120",1669
"Mackenzie Junction","(3,6]","Summer","150",1263
"Mackenzie Junction","(3,6]","Summer","180",914
"Mackenzie Junction","(3,6]","Summer","210",647
"Mackenzie Junction","(3,6]","Summer","240",719
"Mackenzie Junction","(3,6]","Summer","270",997
"Mackenzie Junction","(3,6]","Summer","300",788
"Mackenzie Junction","(3,6]","Summer","330",261
"Mackenzie Junction","(3,6]","Winter","0",140
"Mackenzie Junction","(3,6]","Winter","30",129
"Mackenzie Junction","(3,6]","Winter","60",1718
"Mackenzie Junction","(3,6]","Winter","90",4869
"Mackenzie Junction","(3,6]","Winter","120",1936
"Mackenzie Junction","(3,6]","Winter","150",790
"Mackenzie Junction","(3,6]","Winter","180",539
"Mackenzie Junction","(3,6]","Winter","210",278
"Mackenzie Junction","(3,6]","Winter","240",766
"Mackenzie Junction","(3,6]","Winter","270",1382
"Mackenzie Junction","(3,6]","Winter","300",809
"Mackenzie Junction","(3,6]","Winter","330",289
"Mackenzie Junction","(-Inf,3]","Summer","0",760
"Mackenzie Junction","(-Inf,3]","Summer","30",1199
"Mackenzie Junction","(-Inf,3]","Summer","60",3098
"Mackenzie Junction","(-Inf,3]","Summer","90",6761
"Mackenzie Junction","(-Inf,3]","Summer","120",3249
"Mackenzie Junction","(-Inf,3]","Summer","150",1549
"Mackenzie Junction","(-Inf,3]","Summer","180",1034
"Mackenzie Junction","(-Inf,3]","Summer","210",868
"Mackenzie Junction","(-Inf,3]","Summer","240",1027
"Mackenzie Junction","(-Inf,3]","Summer","270",1509
"Mackenzie Junction","(-Inf,3]","Summer","300",1058
"Mackenzie Junction","(-Inf,3]","Summer","330",582
"Mackenzie Junction","(-Inf,3]","Winter","0",745
"Mackenzie Junction","(-Inf,3]","Winter","30",1134
"Mackenzie Junction","(-Inf,3]","Winter","60",3641
"Mackenzie Junction","(-Inf,3]","Winter","90",9102
"Mackenzie Junction","(-Inf,3]","Winter","120",5475
"Mackenzie Junction","(-Inf,3]","Winter","150",2205
"Mackenzie Junction","(-Inf,3]","Winter","180",1666
"Mackenzie Junction","(-Inf,3]","Winter","210",1581
"Mackenzie Junction","(-Inf,3]","Winter","240",2824
"Mackenzie Junction","(-Inf,3]","Winter","270",4029
"Mackenzie Junction","(-Inf,3]","Winter","300",1705
"Mackenzie Junction","(-Inf,3]","Winter","330",891
"Middlefork Creek","(9, Inf]","Summer","0",10
"Middlefork Creek","(9, Inf]","Summer","30",15
"Middlefork Creek","(9, Inf]","Summer","60",98
"Middlefork Creek","(9, Inf]","Summer","90",1354
"Middlefork Creek","(9, Inf]","Summer","120",695
"Middlefork Creek","(9, Inf]","Summer","150",94
"Middlefork Creek","(9, Inf]","Summer","180",126
"Middlefork Creek","(9, Inf]","Summer","210",364
"Middlefork Creek","(9, Inf]","Summer","240",641
"Middlefork Creek","(9, Inf]","Summer","270",1374
"Middlefork Creek","(9, Inf]","Summer","300",947
"Middlefork Creek","(9, Inf]","Summer","330",215
"Middlefork Creek","(9, Inf]","Winter","0",3
"Middlefork Creek","(9, Inf]","Winter","30",3
"Middlefork Creek","(9, Inf]","Winter","60",306
"Middlefork Creek","(9, Inf]","Winter","90",2902
"Middlefork Creek","(9, Inf]","Winter","120",1525
"Middlefork Creek","(9, Inf]","Winter","150",164
"Middlefork Creek","(9, Inf]","Winter","180",111
"Middlefork Creek","(9, Inf]","Winter","210",231
"Middlefork Creek","(9, Inf]","Winter","240",479
"Middlefork Creek","(9, Inf]","Winter","270",2387
"Middlefork Creek","(9, Inf]","Winter","300",1974
"Middlefork Creek","(9, Inf]","Winter","330",482
"Middlefork Creek","(6,9]","Summer","0",95
"Middlefork Creek","(6,9]","Summer","30",129
"Middlefork Creek","(6,9]","Summer","60",574
"Middlefork Creek","(6,9]","Summer","90",1618
"Middlefork Creek","(6,9]","Summer","120",802
"Middlefork Creek","(6,9]","Summer","150",266
"Middlefork Creek","(6,9]","Summer","180",240
"Middlefork Creek","(6,9]","Summer","210",433
"Middlefork Creek","(6,9]","Summer","240",544
"Middlefork Creek","(6,9]","Summer","270",1476
"Middlefork Creek","(6,9]","Summer","300",1291
"Middlefork Creek","(6,9]","Summer","330",399
"Middlefork Creek","(6,9]","Winter","0",29
"Middlefork Creek","(6,9]","Winter","30",60
"Middlefork Creek","(6,9]","Winter","60",570
"Middlefork Creek","(6,9]","Winter","90",2242
"Middlefork Creek","(6,9]","Winter","120",1155
"Middlefork Creek","(6,9]","Winter","150",249
"Middlefork Creek","(6,9]","Winter","180",168
"Middlefork Creek","(6,9]","Winter","210",245
"Middlefork Creek","(6,9]","Winter","240",280
"Middlefork Creek","(6,9]","Winter","270",1677
"Middlefork Creek","(6,9]","Winter","300",1648
"Middlefork Creek","(6,9]","Winter","330",405
"Middlefork Creek","(3,6]","Summer","0",332
"Middlefork Creek","(3,6]","Summer","30",362
"Middlefork Creek","(3,6]","Summer","60",927
"Middlefork Creek","(3,6]","Summer","90",1442
"Middlefork Creek","(3,6]","Summer","120",1745
"Middlefork Creek","(3,6]","Summer","150",529
"Middlefork Creek","(3,6]","Summer","180",341
"Middlefork Creek","(3,6]","Summer","210",405
"Middlefork Creek","(3,6]","Summer","240",636
"Middlefork Creek","(3,6]","Summer","270",1489
"Middlefork Creek","(3,6]","Summer","300",1810
"Middlefork Creek","(3,6]","Summer","330",1089
"Middlefork Creek","(3,6]","Winter","0",166
"Middlefork Creek","(3,6]","Winter","30",197
"Middlefork Creek","(3,6]","Winter","60",931
"Middlefork Creek","(3,6]","Winter","90",1878
"Middlefork Creek","(3,6]","Winter","120",2189
"Middlefork Creek","(3,6]","Winter","150",494
"Middlefork Creek","(3,6]","Winter","180",233
"Middlefork Creek","(3,6]","Winter","210",260
"Middlefork Creek","(3,6]","Winter","240",383
"Middlefork Creek","(3,6]","Winter","270",1688
"Middlefork Creek","(3,6]","Winter","300",2386
"Middlefork Creek","(3,6]","Winter","330",1002
"Middlefork Creek","(-Inf,3]","Summer","0",2321
"Middlefork Creek","(-Inf,3]","Summer","30",1433
"Middlefork Creek","(-Inf,3]","Summer","60",1908
"Middlefork Creek","(-Inf,3]","Summer","90",2167
"Middlefork Creek","(-Inf,3]","Summer","120",2218
"Middlefork Creek","(-Inf,3]","Summer","150",683
"Middlefork Creek","(-Inf,3]","Summer","180",357
"Middlefork Creek","(-Inf,3]","Summer","210",543
"Middlefork Creek","(-Inf,3]","Summer","240",1271
"Middlefork Creek","(-Inf,3]","Summer","270",3914
"Middlefork Creek","(-Inf,3]","Summer","300",5847
"Middlefork Creek","(-Inf,3]","Summer","330",3962
"Middlefork Creek","(-Inf,3]","Winter","0",2321
"Middlefork Creek","(-Inf,3]","Winter","30",1333
"Middlefork Creek","(-Inf,3]","Winter","60",3079
"Middlefork Creek","(-Inf,3]","Winter","90",4052
"Middlefork Creek","(-Inf,3]","Winter","120",3321
"Middlefork Creek","(-Inf,3]","Winter","150",954
"Middlefork Creek","(-Inf,3]","Winter","180",448
"Middlefork Creek","(-Inf,3]","Winter","210",563
"Middlefork Creek","(-Inf,3]","Winter","240",1747
"Middlefork Creek","(-Inf,3]","Winter","270",7790
"Middlefork Creek","(-Inf,3]","Winter","300",11011
"Middlefork Creek","(-Inf,3]","Winter","330",6188
"Nonda","(9, Inf]","Summer","0",316
"Nonda","(9, Inf]","Summer","30",254
"Nonda","(9, Inf]","Summer","60",868
"Nonda","(9, Inf]","Summer","90",746
"Nonda","(9, Inf]","Summer","120",1093
"Nonda","(9, Inf]","Summer","150",2318
"Nonda","(9, Inf]","Summer","180",1369
"Nonda","(9, Inf]","Summer","210",2252
"Nonda","(9, Inf]","Summer","240",6979
"Nonda","(9, Inf]","Summer","270",5472
"Nonda","(9, Inf]","Summer","300",1046
"Nonda","(9, Inf]","Summer","330",1738
"Nonda","(9, Inf]","Winter","0",137
"Nonda","(9, Inf]","Winter","30",87
"Nonda","(9, Inf]","Winter","60",392
"Nonda","(9, Inf]","Winter","90",420
"Nonda","(9, Inf]","Winter","120",1285
"Nonda","(9, Inf]","Winter","150",4707
"Nonda","(9, Inf]","Winter","180",3015
"Nonda","(9, Inf]","Winter","210",6846
"Nonda","(9, Inf]","Winter","240",10772
"Nonda","(9, Inf]","Winter","270",4195
"Nonda","(9, Inf]","Winter","300",790
"Nonda","(9, Inf]","Winter","330",1409
"Nonda","(6,9]","Summer","0",169
"Nonda","(6,9]","Summer","30",172
"Nonda","(6,9]","Summer","60",171
"Nonda","(6,9]","Summer","90",202
"Nonda","(6,9]","Summer","120",297
"Nonda","(6,9]","Summer","150",699
"Nonda","(6,9]","Summer","180",377
"Nonda","(6,9]","Summer","210",252
"Nonda","(6,9]","Summer","240",313
"Nonda","(6,9]","Summer","270",274
"Nonda","(6,9]","Summer","300",198
"Nonda","(6,9]","Summer","330",237
"Nonda","(6,9]","Winter","0",93
"Nonda","(6,9]","Winter","30",69
"Nonda","(6,9]","Winter","60",99
"Nonda","(6,9]","Winter","90",110
"Nonda","(6,9]","Winter","120",395
"Nonda","(6,9]","Winter","150",1282
"Nonda","(6,9]","Winter","180",589
"Nonda","(6,9]","Winter","210",351
"Nonda","(6,9]","Winter","240",445
"Nonda","(6,9]","Winter","270",306
"Nonda","(6,9]","Winter","300",193
"Nonda","(6,9]","Winter","330",286
"Nonda","(3,6]","Summer","0",107
"Nonda","(3,6]","Summer","30",126
"Nonda","(3,6]","Summer","60",132
"Nonda","(3,6]","Summer","90",117
"Nonda","(3,6]","Summer","120",158
"Nonda","(3,6]","Summer","150",350
"Nonda","(3,6]","Summer","180",228
"Nonda","(3,6]","Summer","210",142
"Nonda","(3,6]","Summer","240",186
"Nonda","(3,6]","Summer","270",232
"Nonda","(3,6]","Summer","300",136
"Nonda","(3,6]","Summer","330",152
"Nonda","(3,6]","Winter","0",100
"Nonda","(3,6]","Winter","30",65
"Nonda","(3,6]","Winter","60",93
"Nonda","(3,6]","Winter","90",102
"Nonda","(3,6]","Winter","120",281
"Nonda","(3,6]","Winter","150",799
"Nonda","(3,6]","Winter","180",386
"Nonda","(3,6]","Winter","210",252
"Nonda","(3,6]","Winter","240",363
"Nonda","(3,6]","Winter","270",245
"Nonda","(3,6]","Winter","300",171
"Nonda","(3,6]","Winter","330",199
"Nonda","(-Inf,3]","Summer","0",69
"Nonda","(-Inf,3]","Summer","30",103
"Nonda","(-Inf,3]","Summer","60",123
"Nonda","(-Inf,3]","Summer","90",88
"Nonda","(-Inf,3]","Summer","120",177
"Nonda","(-Inf,3]","Summer","150",385
"Nonda","(-Inf,3]","Summer","180",152
"Nonda","(-Inf,3]","Summer","210",151
"Nonda","(-Inf,3]","Summer","240",310
"Nonda","(-Inf,3]","Summer","270",323
"Nonda","(-Inf,3]","Summer","300",163
"Nonda","(-Inf,3]","Summer","330",198
"Nonda","(-Inf,3]","Winter","0",116
"Nonda","(-Inf,3]","Winter","30",122
"Nonda","(-Inf,3]","Winter","60",149
"Nonda","(-Inf,3]","Winter","90",181
"Nonda","(-Inf,3]","Winter","120",591
"Nonda","(-Inf,3]","Winter","150",1517
"Nonda","(-Inf,3]","Winter","180",413
"Nonda","(-Inf,3]","Winter","210",421
"Nonda","(-Inf,3]","Winter","240",542
"Nonda","(-Inf,3]","Winter","270",323
"Nonda","(-Inf,3]","Winter","300",246
"Nonda","(-Inf,3]","Winter","330",321
"North Fraser","(9, Inf]","Summer","0",16
"North Fraser","(9, Inf]","Summer","30",3
"North Fraser","(9, Inf]","Summer","60",1
"North Fraser","(9, Inf]","Summer","90",1
"North Fraser","(9, Inf]","Summer","180",1
"North Fraser","(9, Inf]","Summer","210",2
"North Fraser","(9, Inf]","Summer","240",6
"North Fraser","(9, Inf]","Summer","270",2
"North Fraser","(9, Inf]","Summer","300",6
"North Fraser","(9, Inf]","Summer","330",18
"North Fraser","(9, Inf]","Winter","240",1
"North Fraser","(9, Inf]","Winter","330",1
"North Fraser","(6,9]","Summer","0",37
"North Fraser","(6,9]","Summer","30",42
"North Fraser","(6,9]","Summer","60",77
"North Fraser","(6,9]","Summer","90",40
"North Fraser","(6,9]","Summer","120",11
"North Fraser","(6,9]","Summer","150",15
"North Fraser","(6,9]","Summer","180",46
"North Fraser","(6,9]","Summer","210",84
"North Fraser","(6,9]","Summer","240",104
"North Fraser","(6,9]","Summer","270",47
"North Fraser","(6,9]","Summer","300",31
"North Fraser","(6,9]","Summer","330",54
"North Fraser","(6,9]","Winter","60",3
"North Fraser","(6,9]","Winter","90",1
"North Fraser","(6,9]","Winter","180",1
"North Fraser","(6,9]","Winter","210",5
"North Fraser","(6,9]","Winter","240",11
"North Fraser","(3,6]","Summer","0",134
"North Fraser","(3,6]","Summer","30",189
"North Fraser","(3,6]","Summer","60",355
"North Fraser","(3,6]","Summer","90",348
"North Fraser","(3,6]","Summer","120",239
"North Fraser","(3,6]","Summer","150",229
"North Fraser","(3,6]","Summer","180",273
"North Fraser","(3,6]","Summer","210",319
"North Fraser","(3,6]","Summer","240",279
"North Fraser","(3,6]","Summer","270",155
"North Fraser","(3,6]","Summer","300",116
"North Fraser","(3,6]","Summer","330",112
"North Fraser","(3,6]","Winter","0",2
"North Fraser","(3,6]","Winter","30",5
"North Fraser","(3,6]","Winter","60",78
"North Fraser","(3,6]","Winter","90",62
"North Fraser","(3,6]","Winter","120",20
"North Fraser","(3,6]","Winter","150",13
"North Fraser","(3,6]","Winter","180",8
"North Fraser","(3,6]","Winter","210",15
"North Fraser","(3,6]","Winter","240",9
"North Fraser","(3,6]","Winter","270",7
"North Fraser","(3,6]","Winter","300",12
"North Fraser","(3,6]","Winter","330",1
"North Fraser","(-Inf,3]","Summer","0",369
"North Fraser","(-Inf,3]","Summer","30",946
"North Fraser","(-Inf,3]","Summer","60",1140
"North Fraser","(-Inf,3]","Summer","90",665
"North Fraser","(-Inf,3]","Summer","120",388
"North Fraser","(-Inf,3]","Summer","150",294
"North Fraser","(-Inf,3]","Summer","180",219
"North Fraser","(-Inf,3]","Summer","210",199
"North Fraser","(-Inf,3]","Summer","240",157
"North Fraser","(-Inf,3]","Summer","270",104
"North Fraser","(-Inf,3]","Summer","300",81
"North Fraser","(-Inf,3]","Summer","330",91
"North Fraser","(-Inf,3]","Winter","0",15
"North Fraser","(-Inf,3]","Winter","30",50
"North Fraser","(-Inf,3]","Winter","60",102
"North Fraser","(-Inf,3]","Winter","90",77
"North Fraser","(-Inf,3]","Winter","120",37
"North Fraser","(-Inf,3]","Winter","150",22
"North Fraser","(-Inf,3]","Winter","180",23
"North Fraser","(-Inf,3]","Winter","210",19
"North Fraser","(-Inf,3]","Winter","240",14
"North Fraser","(-Inf,3]","Winter","270",12
"North Fraser","(-Inf,3]","Winter","300",14
"North Fraser","(-Inf,3]","Winter","330",8
"Pink Mountain","(9, Inf]","Summer","0",1271
"Pink Mountain","(9, Inf]","Summer","30",1458
"Pink Mountain","(9, Inf]","Summer","60",1437
"Pink Mountain","(9, Inf]","Summer","90",1174
"Pink Mountain","(9, Inf]","Summer","120",1232
"Pink Mountain","(9, Inf]","Summer","150",686
"Pink Mountain","(9, Inf]","Summer","180",707
"Pink Mountain","(9, Inf]","Summer","210",3052
"Pink Mountain","(9, Inf]","Summer","240",4809
"Pink Mountain","(9, Inf]","Summer","270",2039
"Pink Mountain","(9, Inf]","Summer","300",1053
"Pink Mountain","(9, Inf]","Summer","330",1096
"Pink Mountain","(9, Inf]","Winter","0",1508
"Pink Mountain","(9, Inf]","Winter","30",1818
"Pink Mountain","(9, Inf]","Winter","60",1494
"Pink Mountain","(9, Inf]","Winter","90",878
"Pink Mountain","(9, Inf]","Winter","120",786
"Pink Mountain","(9, Inf]","Winter","150",952
"Pink Mountain","(9, Inf]","Winter","180",1682
"Pink Mountain","(9, Inf]","Winter","210",5824
"Pink Mountain","(9, Inf]","Winter","240",7412
"Pink Mountain","(9, Inf]","Winter","270",2435
"Pink Mountain","(9, Inf]","Winter","300",1257
"Pink Mountain","(9, Inf]","Winter","330",1602
"Pink Mountain","(6,9]","Summer","0",169
"Pink Mountain","(6,9]","Summer","30",246
"Pink Mountain","(6,9]","Summer","60",271
"Pink Mountain","(6,9]","Summer","90",200
"Pink Mountain","(6,9]","Summer","120",170
"Pink Mountain","(6,9]","Summer","150",114
"Pink Mountain","(6,9]","Summer","180",135
"Pink Mountain","(6,9]","Summer","210",294
"Pink Mountain","(6,9]","Summer","240",483
"Pink Mountain","(6,9]","Summer","270",333
"Pink Mountain","(6,9]","Summer","300",113
"Pink Mountain","(6,9]","Summer","330",133
"Pink Mountain","(6,9]","Winter","0",161
"Pink Mountain","(6,9]","Winter","30",157
"Pink Mountain","(6,9]","Winter","60",221
"Pink Mountain","(6,9]","Winter","90",165
"Pink Mountain","(6,9]","Winter","120",112
"Pink Mountain","(6,9]","Winter","150",127
"Pink Mountain","(6,9]","Winter","180",94
"Pink Mountain","(6,9]","Winter","210",268
"Pink Mountain","(6,9]","Winter","240",436
"Pink Mountain","(6,9]","Winter","270",305
"Pink Mountain","(6,9]","Winter","300",124
"Pink Mountain","(6,9]","Winter","330",124
"Pink Mountain","(3,6]","Summer","0",85
"Pink Mountain","(3,6]","Summer","30",105
